order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status
O0002923,2026-01-24 04:33:00,C02254,P00395,S041,1,69911.56,0.15,66415.98,CARD,cancelled
O0002924,2025-10-12 00:35:00,C00493,P00539,S071,1,45543.07,0.0,45543.07,UPI,delivered
O0002925,2025-10-01 00:21:00,C02238,P00407,S068,2,12660.84,0.15,24055.6,CARD,delivered
O0002926,2025-10-14 06:00:00,C02222,P00065,S055,4,79505.04,0.05,318020.16,CARD,delivered
O0002927,2026-03-31 18:29:00,C00686,P00116,S047,4,83397.91,0.1,283552.89,UPI,shipped
O0002928,2026-03-28 02:37:00,C00011,P00798,S017,5,28120.7,0.15,119512.97,CARD,returned
O0002929,2026-03-19 05:53:00,C02289,P00419,S028,5,22142.03,0.1,105174.64,CARD,shipped
O0002930,2026-02-27 05:45:00,C01104,P00631,S042,4,17488.11,0.1,59459.57,UPI,delivered
O0002931,2026-03-06 04:49:00,C01488,P00538,S065,2,88664.88,0.1,159596.78,NETBANKING,delivered
O0002932,2026-02-09 20:14:00,C02113,P00624,S013,3,58474.51,0.15,166652.35,UPI,returned
O0002933,2025-10-07 11:20:00,C00852,P00019,S020,5,89625.7,0.15,403315.65,UPI,shipped
O0002934,2026-04-03 18:38:00,C00265,P00439,S060,1,85893.82,0.1,77304.44,CARD,delivered
O0002935,2025-11-17 14:38:00,C01126,P00337,S034,5,27086.8,0.0,135434.0,UPI,returned
O0002936,2026-03-07 03:30:00,,P00529,S039,2,24784.72,0.15,44612.5,COD,returned
O0002937,2025-12-05 01:53:00,C01724,P00189,S071,1,40822.83,0.15,38781.69,COD,returned
O0002938,2025-10-06 15:42:00,C02284,P00654,S003,2,71723.42,0.1,143446.84,NETBANKING,delivered
O0002939,2025-10-21 18:57:00,C01319,P00458,S042,4,8044.48,0.05,30569.02,CARD,shipped
O0002940,2025-12-28 22:48:00,C02049,P00026,S071,3,13507.47,0.1,34444.05,NETBANKING,returned
O0002941,2026-04-05 00:00:00,C00524,P00800,S028,1,58959.99,0.15,58959.99,CARD,shipped
O0002942,2026-03-30 05:18:00,C01981,P00695,S005,5,30399.21,0.0,136796.45,CARD,shipped
O0002943,2025-10-30 18:44:00,C00570,P00316,S035,1,79230.44,0.15,67345.87,UPI,returned
O0002944,2026-01-01 15:44:00,C02182,P00491,S063,4,55729.33,0.1,200625.59,NETBANKING,cancelled
O0002945,2025-12-02 01:43:00,C01801,P00136,S069,5,65078.6,0.0,292853.7,UPI,delivered
O0002946,2025-10-10 22:44:00,C01885,P00315,S011,4,2640.76,0.0,9506.74,COD,delivered
O0002947,2025-10-12 21:09:00,C01295,P00800,S073,2,53037.26,0.15,106074.52,COD,cancelled
O0002948,2025-12-03 06:49:00,C02054,P00492,S049,4,24215.81,0.1,92020.08,NETBANKING,shipped
O0002949,2026-04-05 11:22:00,C02284,P00332,S050,2,16426.26,0.1,27924.64,UPI,cancelled
O0002950,2026-01-07 08:32:00,C01642,P00318,S066,4,50198.57,0.15,190754.57,UPI,delivered
O0002951,2025-10-12 01:03:00,C01070,P00415,S034,2,47517.31,0.1,85531.16,CARD,delivered
O0002952,2025-12-13 14:39:00,C02397,P00272,S066,5,83194.16,0.1,395172.26,COD,cancelled
O0002953,2025-10-02 09:52:00,C01524,P00037,S043,1,19053.8,0.15,17148.42,CARD,delivered
O0002954,2026-02-01 01:27:00,C00269,P00536,S014,5,31466.94,0.15,157334.7,UPI,delivered
O0002955,2026-02-14 20:28:00,C01335,P00578,S036,3,1549.6,0.05,4183.92,CARD,returned
O0002956,2026-02-12 03:42:00,C01183,P00079,S059,2,55610.55,0.15,105660.04,UPI,delivered
O0002957,2026-02-11 00:55:00,C01809,P00714,S059,1,56245.76,0.1,47808.9,CARD,cancelled
O0002958,2025-10-14 08:34:00,C02473,P00159,S057,5,30753.26,0.0,138389.67,COD,delivered
O0002959,2026-03-25 13:36:00,C02476,P00211,S040,3,34919.69,0.15,94283.16,NETBANKING,returned
O0002960,2026-02-14 18:13:00,C01602,P00648,S012,5,68085.26,0.15,340426.3,NETBANKING,cancelled
O0002961,2025-12-18 23:20:00,C02211,P00300,S025,5,26467.14,0.0,132335.7,NETBANKING,shipped
O0002962,2025-11-11 23:04:00,C00114,P00329,S025,4,9104.97,0.0,36419.88,CARD,cancelled
O0002963,2025-10-06 11:20:00,C00574,P00644,S069,4,9188.73,0.1,36754.92,COD,returned
O0002964,2026-01-03 17:48:00,C01534,P00579,S013,4,66817.96,0.05,240544.66,NETBANKING,returned
O0002965,2025-10-24 07:02:00,C01848,P00215,S014,4,77911.66,0.05,296064.31,COD,returned
O0002966,2025-12-18 03:10:00,C01343,P00597,S023,2,19311.58,0.05,34760.84,CARD,shipped
O0002967,2026-03-27 16:03:00,C01308,P00512,S010,2,64201.56,0.0,115562.81,NETBANKING,delivered
O0002968,2026-03-29 14:17:00,C01160,P00612,S017,2,51692.73,0.15,103385.46,CARD,delivered
O0002969,2026-02-04 22:03:00,C01904,P00263,S005,2,84094.95,0.05,168189.9,UPI,delivered
O0002970,2026-01-06 00:49:00,C01216,P00281,S027,4,86219.46,0.05,327633.95,COD,cancelled
O0002971,2025-10-01 05:41:00,C01502,P00408,S036,4,58149.68,0.0,220968.78,NETBANKING,delivered
O0002972,2026-03-01 17:42:00,C01355,P00155,S013,4,6961.32,0.1,26453.02,UPI,shipped
O0002973,2026-03-23 20:46:00,C01945,P00134,S026,2,53919.75,0.15,107839.5,COD,delivered
O0002974,2025-12-07 23:47:00,C00695,P00398,S007,3,67394.88,0.05,181966.18,CARD,shipped
O0002975,2025-12-13 20:30:00,C00146,P00328,S047,2,69911.56,0.05,125840.81,UPI,cancelled
O0002976,2025-10-20 03:14:00,C01091,P00375,S068,5,57158.76,0.05,285793.8,NETBANKING,shipped
O0002977,2026-03-12 05:12:00,C00147,P00771,S048,3,33861.69,0.15,86347.31,CARD,delivered
O0002978,2025-12-25 11:22:00,C02417,P00569,S009,4,88664.88,0.05,319193.57,COD,delivered
O0002979,2026-03-06 18:49:00,C02376,P00574,S006,4,18907.54,0.0,64285.64,COD,shipped
O0002980,2026-02-03 22:13:00,C01888,P00639,S017,2,50198.57,0.15,100397.14,NETBANKING,delivered
O0002981,2026-02-25 21:18:00,C01868,P00380,S004,1,8221.56,0.0,7399.4,NETBANKING,shipped
O0002982,2025-10-04 10:26:00,,P00610,S005,4,80320.66,0.15,289154.38,COD,returned
O0002983,2026-01-10 18:31:00,C00828,P00174,S038,2,unknown,0.05,bad_amount,UPI,shipped
O0002984,2025-12-01 00:03:00,C02352,P00108,S005,4,66678.53,0.15,266714.12,NETBANKING,delivered
O0002985,2026-04-08 07:24:00,C00373,P00309,S019,2,40355.58,0.0,80711.16,CARD,returned
O0002986,2026-01-10 03:08:00,C02269,P00422,S016,2,53115.56,0.1,100919.56,UPI,delivered
O0002987,2026-03-12 09:59:00,C00597,P00268,S020,3,77109.64,0.05,219762.47,COD,delivered
O0002988,2025-10-06 04:14:00,C00062,P00028,S013,2,87278.29,0.05,174556.58,CARD,cancelled
O0002989,2026-02-12 19:10:00,C01085,P00679,S031,5,18432.07,0.1,87552.33,UPI,returned
O0002990,2026-02-03 18:06:00,C00663,P00619,S042,2,54347.02,0.15,103259.34,UPI,cancelled
O0002991,2026-01-14 05:37:00,C01671,P00753,S063,3,20738.03,0.15,55992.68,COD,delivered
O0002992,2026-02-15 19:55:00,C00883,P00385,S009,4,44361.62,0.1,159701.83,UPI,returned
O0002993,2025-11-18 00:41:00,C01607,P00252,S031,4,70646.68,0.15,282586.72,UPI,delivered
O0002994,2026-02-02 06:58:00,C01733,P00482,S021,1,67197.88,0.15,60478.09,UPI,cancelled
O0002995,2026-04-09 06:27:00,C01194,P00329,S070,2,25905.25,0.15,49219.97,NETBANKING,cancelled
O0002996,2025-11-20 17:46:00,C00796,P00515,S020,2,63644.84,0.0,114560.71,COD,cancelled
O0002997,2025-11-12 19:10:00,C02172,P00229,S026,2,35912.33,0.0,68233.43,CARD,returned
O0002998,2025-12-23 05:46:00,C02464,P00029,S050,2,51580.17,0.05,92844.31,NETBANKING,delivered
O0002999,2026-02-26 22:18:00,C01139,P00307,S010,1,10895.35,0.05,10895.35,COD,shipped
O0003000,2025-11-11 05:37:00,C01589,P00454,S004,2,68644.21,0.05,123559.58,CARD,shipped
O0003001,2025-10-09 08:26:00,C00806,P00659,S059,2,67059.62,0.1,127413.28,UPI,shipped
O0003002,2025-11-20 10:35:00,C02083,P00660,S075,2,68661.56,0.1,116724.65,UPI,returned
O0003003,2025-10-06 10:15:00,C01394,P00575,S062,1,84786.09,0.1,76307.48,COD,delivered
O0003004,2026-02-08 22:11:00,C00529,P00231,S024,3,56559.9,0.05,144227.74,UPI,delivered
O0003005,2026-02-01 00:35:00,C02470,P00311,S065,4,63585.51,0.1,216190.73,NETBANKING,cancelled
O0003006,2025-12-12 14:46:00,C01102,P00561,S032,3,69911.56,0.1,209734.68,NETBANKING,shipped
O0003007,2025-10-11 17:40:00,C00571,P00470,S001,4,1922.83,0.05,7306.75,COD,delivered
O0003008,2026-03-23 21:23:00,C00453,P00764,S008,3,3019.0,0.1,9057.0,COD,cancelled
O0003009,2025-11-15 20:19:00,C01672,P00457,S054,1,53949.22,0.0,45856.84,COD,delivered
O0003010,2026-04-08 10:36:00,C00146,P00255,S026,4,1512.19,0.15,5141.45,COD,delivered
O0003011,2025-12-13 10:48:00,C00097,P00441,S041,2,86178.56,0.1,163739.26,CARD,delivered
O0003012,2026-01-13 20:04:00,C00241,P00713,S027,3,61015.98,0.15,164743.15,UPI,shipped
O0003013,2025-11-08 22:17:00,C00177,P00624,S009,2,25905.25,0.1,51810.5,NETBANKING,returned
O0003014,2025-12-03 20:58:00,C01496,P00247,S010,1,unknown,0.05,bad_amount,CARD,shipped
O0003015,2025-11-11 23:55:00,C01154,P00449,S071,4,18851.23,0.15,64094.18,UPI,cancelled
O0003016,2026-01-21 20:40:00,C00669,P00519,S053,4,78345.78,0.05,282044.81,UPI,cancelled
O0003017,2026-03-18 23:01:00,C00163,P00750,S009,4,7847.07,0.0,31388.28,UPI,delivered
O0003018,2025-12-15 09:33:00,C02483,P00656,S039,1,40514.44,0.05,34437.27,UPI,delivered
O0003019,2026-04-08 16:30:00,C00105,P00287,S033,3,20878.89,0.0,62636.67,UPI,delivered
O0003020,2026-01-21 05:44:00,C01202,P00584,S023,2,51936.03,0.0,103872.06,COD,returned
O0003021,2026-03-03 06:01:00,C01086,P00088,S017,4,59933.31,0.0,239733.24,UPI,cancelled
O0003022,2025-10-11 21:54:00,C00308,P00030,S045,3,48813.44,0.1,139118.3,UPI,delivered
O0003023,2025-10-23 11:46:00,C02252,P00325,S005,5,24784.72,0.15,105335.06,NETBANKING,delivered
O0003024,2026-01-19 14:51:00,C01095,P00119,S034,3,83397.91,0.05,250193.73,COD,delivered
O0003025,2025-12-25 12:01:00,C01089,P00737,S017,5,53919.75,0.15,269598.75,NETBANKING,delivered
O0003026,2026-03-25 04:04:00,C02212,P00398,S015,3,76944.83,0.0,219292.77,COD,delivered
O0003027,2025-10-31 02:58:00,C00395,P00263,S027,4,30872.47,0.1,104966.4,CARD,shipped
O0003028,2025-10-29 01:25:00,C01334,P00011,S033,1,13370.7,0.15,11365.1,CARD,shipped
O0003029,2025-12-29 06:07:00,C02045,P00077,S024,1,46799.63,0.05,44459.65,UPI,cancelled
O0003030,2025-11-07 10:46:00,C01315,P00742,S023,1,72217.82,0.1,64996.04,UPI,returned
O0003031,2026-02-10 13:46:00,C02429,P00132,S041,1,79607.14,0.05,67666.07,CARD,cancelled
O0003032,2025-10-10 03:43:00,C00305,P00605,S013,1,22168.54,0.1,21060.11,UPI,delivered
O0003033,2026-03-02 19:43:00,C01851,P00725,S015,5,68692.94,0.05,326291.46,CARD,returned
O0003034,2026-02-11 14:54:00,C01374,P00728,S033,3,47815.45,0.05,143446.35,COD,shipped
O0003035,2026-03-12 06:19:00,C01660,P00437,S034,3,33334.36,0.05,95002.93,NETBANKING,delivered
O0003036,2026-02-14 22:27:00,C01141,P00562,S009,5,52788.89,0.0,224352.78,UPI,shipped
O0003037,2025-10-18 05:36:00,C00608,P00278,S025,2,16985.02,0.0,28874.53,NETBANKING,cancelled
O0003038,2026-01-29 15:39:00,C01866,P00470,S065,5,38231.58,0.0,162484.22,UPI,cancelled
O0003039,2025-10-01 16:44:00,C02062,P00625,S029,2,68644.21,0.1,137288.42,UPI,delivered
O0003040,2025-11-18 23:48:00,C02361,P00183,S008,1,6421.55,0.05,5458.32,CARD,cancelled
O0003041,2026-01-07 02:53:00,C00067,P00085,S058,4,78806.84,0.05,299465.99,COD,delivered
O0003042,2026-03-23 04:24:00,C02403,P00434,S015,4,28646.51,0.0,97398.13,UPI,returned
O0003043,2025-12-09 00:43:00,C02327,P00185,S062,2,84098.93,0.15,168197.86,NETBANKING,delivered
O0003044,2026-01-14 00:49:00,C00847,P00224,S075,5,68085.26,0.1,323404.98,UPI,cancelled
O0003045,2026-01-09 22:25:00,C01395,P00363,S003,4,35995.69,0.0,143982.76,UPI,shipped
O0003046,2025-10-13 21:38:00,C00177,P00427,S024,1,35295.39,0.1,33530.62,UPI,returned
O0003047,2026-02-07 01:22:00,C01277,P00080,S075,3,74693.65,0.1,201672.85,UPI,delivered
O0003048,2025-12-06 06:26:00,C01523,P00014,S024,1,87853.14,0.0,87853.14,NETBANKING,cancelled
O0003049,2025-10-24 18:07:00,C02198,P00216,S053,5,14947.56,0.15,67264.02,COD,returned
O0003050,2025-10-04 07:08:00,C01144,P00578,S012,1,40245.92,0.0,34209.03,NETBANKING,cancelled
O0003051,2026-01-21 10:23:00,C01144,P00193,S064,1,87048.32,0.1,87048.32,CARD,delivered
O0003052,2025-12-25 14:22:00,C00215,P00734,S069,2,51122.18,0.05,92019.92,NETBANKING,delivered
O0003053,2025-11-20 18:03:00,C01193,P00569,S055,2,28267.64,0.15,48054.99,COD,cancelled
O0003054,2026-01-29 11:54:00,C00308,P00324,S032,2,54939.76,0.1,98891.57,NETBANKING,shipped
O0003055,2025-11-21 19:59:00,C02123,P00108,S022,2,46799.63,0.0,93599.26,NETBANKING,returned
O0003056,2025-10-12 22:01:00,C00009,P00119,S001,2,54225.5,0.05,108451.0,CARD,delivered
O0003057,2026-02-06 04:54:00,C01659,P00010,S004,2,8603.44,0.15,17206.88,COD,cancelled
O0003058,2026-03-30 16:34:00,C01633,P00087,S073,3,74834.72,0.0,190828.54,NETBANKING,cancelled
O0003059,2025-12-06 09:17:00,C00915,P00605,S037,5,75102.36,0.15,337960.62,UPI,cancelled
O0003060,2026-03-15 04:08:00,C00542,P00442,S014,2,82374.84,0.0,140037.23,COD,shipped
O0003061,2026-03-15 01:10:00,C02144,P00666,S039,4,55234.97,0.15,209892.89,COD,shipped
O0003062,2026-02-27 04:57:00,C01570,P00554,S065,1,62116.51,0.15,55904.86,COD,returned
O0003063,2026-02-25 06:54:00,C01125,P00361,S025,2,50206.6,0.0,85351.22,UPI,delivered
O0003064,2025-11-29 17:18:00,C00346,P00655,S039,5,80158.89,0.1,340675.28,COD,delivered
O0003065,2026-04-06 22:54:00,C00950,P00387,S005,2,81005.35,0.0,137709.1,COD,cancelled
O0003066,2025-12-26 07:49:00,C01814,P00402,S028,4,4658.4,0.0,16770.24,CARD,shipped
O0003067,2025-11-16 22:36:00,C01170,P00608,S022,1,24907.63,0.15,23662.25,COD,delivered
O0003068,2025-11-21 09:25:00,C00654,P00115,S055,1,5814.81,0.15,5814.81,NETBANKING,delivered
O0003069,2026-02-11 19:26:00,C01549,P00438,S041,1,7821.68,0.15,7821.68,CARD,shipped
O0003070,2025-11-03 23:23:00,C02362,P00224,S072,4,39280.5,0.1,149265.9,COD,delivered
O0003071,2026-03-10 21:19:00,C00073,P00706,S030,3,3715.45,0.15,10031.71,CARD,returned
O0003072,2025-11-20 23:16:00,C02143,P00123,S033,4,27347.38,0.1,109389.52,NETBANKING,delivered
O0003073,2025-11-05 19:45:00,C00923,P00188,S072,4,48300.51,0.05,173881.84,UPI,shipped
O0003074,2026-03-19 06:01:00,C02462,P00107,S006,4,57158.76,0.1,194339.78,NETBANKING,returned
O0003075,2026-01-17 00:04:00,C00978,P00284,S041,3,25634.15,0.0,73057.33,CARD,returned
O0003076,2026-02-13 04:38:00,C00357,P00521,S027,3,80320.66,0.05,216865.78,NETBANKING,returned
O0003077,2026-02-11 03:19:00,C00593,P00359,S004,4,8054.87,0.15,28997.53,COD,delivered
O0003078,2026-02-12 04:02:00,C00244,P00666,S008,2,42014.11,0.15,75625.4,NETBANKING,cancelled
O0003079,2026-01-23 10:21:00,C00779,P00768,S041,1,9298.66,0.15,8368.79,NETBANKING,delivered
O0003080,2026-03-16 07:25:00,C01594,P00070,S035,4,58149.68,0.05,220968.78,COD,cancelled
O0003081,2025-12-11 02:22:00,C00614,P00631,S041,1,46727.14,0.15,44390.78,NETBANKING,delivered
O0003082,2026-03-14 08:32:00,C00992,P00427,S039,2,4480.09,0.1,8064.16,UPI,cancelled
O0003083,2026-02-13 05:44:00,C02030,P00486,S026,4,75744.73,0.0,272681.03,NETBANKING,delivered
O0003084,2025-12-06 12:01:00,C00353,P00610,S049,1,54225.5,0.1,48802.95,UPI,delivered
O0003085,2026-99-99 10:00:00,C02093,P00208,S043,2,40699.34,0.15,69188.88,CARD,cancelled
O0003086,2026-02-11 07:40:00,C01961,P00392,S043,5,85215.81,0.1,362167.19,UPI,delivered
O0003087,2025-11-27 09:30:00,C00469,P00198,S058,1,48750.05,0.1,43875.05,UPI,delivered
O0003088,2026-02-14 20:50:00,C01768,P00351,S024,2,54171.73,0.05,97509.11,NETBANKING,cancelled
O0003089,2026-01-01 12:11:00,C01397,P00691,S034,4,50679.03,0.0,182444.51,CARD,shipped
O0003090,2026-02-27 20:32:00,C01480,P00636,S046,5,55610.55,0.1,236344.84,CARD,cancelled
O0003091,2026-03-18 09:40:00,C02370,P00269,S057,2,52875.22,0.0,105750.44,COD,shipped
O0003092,2025-12-06 15:55:00,C02500,P00678,S002,4,74073.14,0.0,281477.93,NETBANKING,cancelled
O0003093,2026-03-26 19:10:00,C00984,P00524,S070,4,25634.15,0.1,92282.94,CARD,returned
O0003094,2026-01-24 02:54:00,C01112,P00668,S035,3,7687.85,0.05,21910.37,UPI,delivered
O0003095,2026-02-27 19:44:00,C02250,P00326,S040,4,9307.16,0.1,35367.21,CARD,shipped
O0003096,2025-10-16 04:39:00,C01236,P00716,S055,3,67394.88,0.15,202184.64,UPI,returned
O0003097,2026-04-01 14:25:00,C01998,P00170,S040,2,59101.17,0.15,112292.22,NETBANKING,delivered
O0003098,2025-10-29 11:28:00,C01968,P00550,S011,5,12660.84,0.1,60138.99,NETBANKING,delivered
O0003099,2026-01-12 05:04:00,C01941,P00088,S031,4,77087.8,0.15,262098.52,CARD,delivered
O0003100,2025-12-14 00:44:00,C01630,P00436,S054,2,584.86,0.0,1169.72,NETBANKING,delivered
O0003101,2025-12-19 23:43:00,C01965,P00403,S023,4,26973.68,0.0,91710.51,CARD,delivered
O0003102,2025-12-19 14:36:00,C02024,P00415,S071,2,54358.95,0.15,97846.11,NETBANKING,delivered
O0003103,2026-03-25 14:06:00,C01097,P00532,S074,4,35110.72,0.1,140442.88,NETBANKING,returned
O0003104,2025-11-06 10:29:00,C00788,P00324,S020,5,49138.78,0.0,233409.2,UPI,returned
O0003105,2025-11-18 09:48:00,C00980,P00258,S044,1,78587.43,0.1,66799.32,CARD,shipped
O0003106,2026-01-31 03:04:00,C00741,P00068,S072,3,41464.68,0.0,118174.34,COD,delivered
O0003107,2026-01-22 02:50:00,C01848,P00027,S056,5,unknown,0.15,bad_amount,NETBANKING,cancelled
O0003108,2026-03-20 19:12:00,C01603,P00305,S041,1,18263.0,0.05,18263.0,CARD,delivered
O0003109,2026-01-11 09:10:00,C00914,P00370,S032,3,75229.69,0.05,225689.07,CARD,delivered
O0003110,2025-10-09 03:10:00,C01848,P00336,S009,3,57581.59,0.1,146833.05,COD,returned
O0003111,2026-01-23 15:02:00,C00008,P00370,S055,2,52116.36,0.05,88597.81,COD,returned
O0003112,2025-11-20 05:02:00,C01351,P00314,S048,1,5755.55,0.15,5467.77,CARD,cancelled
O0003113,2026-01-29 19:32:00,C01790,P00513,S056,5,15220.71,0.05,72298.37,NETBANKING,shipped
O0003114,2026-03-21 09:46:00,C00125,P00678,S052,3,84786.09,0.05,254358.27,CARD,cancelled
O0003115,2026-01-23 06:36:00,C01545,P00727,S003,2,58841.77,0.1,117683.54,CARD,returned
O0003116,2025-12-15 04:39:00,C00367,P00629,S023,5,19431.62,0.1,97158.1,NETBANKING,shipped
O0003117,2025-11-24 20:48:00,C02467,P00680,S062,3,41566.57,0.05,105994.75,UPI,returned
O0003118,2026-02-26 23:13:00,C00487,P00097,S018,5,27240.35,0.0,129391.66,CARD,returned
O0003119,2025-11-08 23:37:00,C02407,P00775,S006,5,27396.49,0.0,130133.33,COD,delivered
O0003120,2026-03-20 21:23:00,C02008,P00437,S011,5,83194.16,0.15,374373.72,UPI,cancelled
O0003121,2026-02-09 01:15:00,C00026,P00335,S035,1,37156.14,0.15,37156.14,UPI,delivered
O0003122,2026-03-29 06:07:00,C01706,P00001,S046,3,77087.8,0.15,219700.23,COD,delivered
O0003123,2025-11-17 03:47:00,C01090,P00589,S043,1,30615.63,0.05,27554.07,UPI,cancelled
O0003124,2026-03-02 23:06:00,C02467,P00069,S031,5,85324.61,0.15,426623.05,COD,delivered
O0003125,2026-02-03 20:26:00,C00075,P00378,S074,3,4480.09,0.1,12768.26,CARD,cancelled
O0003126,2026-99-99 10:00:00,C00440,P00775,S011,1,5620.83,0.1,5620.83,CARD,cancelled
O0003127,2025-10-05 19:24:00,C01491,P00647,S026,3,38520.65,0.1,104005.76,NETBANKING,delivered
O0003128,2025-11-02 01:00:00,C00478,P00381,S026,5,42885.89,0.1,214429.45,CARD,delivered
O0003129,2025-12-31 07:11:00,C01263,P00694,S072,3,39002.43,0.0,111156.93,COD,returned
O0003130,2026-02-04 01:16:00,C01322,P00365,S013,4,18851.23,0.15,67864.43,CARD,delivered
O0003131,2026-04-02 09:02:00,C01185,P00103,S011,3,19311.58,0.05,49244.53,COD,delivered
O0003132,2026-02-23 03:40:00,C01624,P00788,S052,1,12427.11,0.15,12427.11,NETBANKING,delivered
O0003133,2026-03-09 21:23:00,C02066,P00388,S068,2,58716.12,0.0,105689.02,COD,delivered
O0003134,2026-03-05 08:09:00,C02109,P00694,S068,5,83918.53,0.05,419592.65,COD,returned
O0003135,2026-03-12 10:30:00,C02494,P00733,S070,5,8584.95,0.0,40778.51,CARD,cancelled
O0003136,2025-10-07 06:28:00,C00629,P00053,S048,4,65425.73,0.15,261702.92,COD,returned
O0003137,2025-12-30 06:44:00,C02132,P00470,S071,1,12660.84,0.0,11394.76,CARD,shipped
O0003138,2025-10-06 23:37:00,C01122,P00015,S041,3,63644.84,0.0,190934.52,UPI,returned
O0003139,2025-10-26 07:45:00,C00138,P00003,S005,4,83992.66,0.1,285575.04,COD,shipped
O0003140,2026-04-05 21:06:00,C01028,P00519,S014,2,67726.99,0.0,128681.28,COD,shipped
O0003141,2025-11-12 10:20:00,C00599,P00331,S047,2,4480.09,0.15,7616.15,UPI,shipped
O0003142,2025-12-08 03:59:00,C00251,P00065,S008,2,70711.89,0.05,120210.21,CARD,delivered
O0003143,2025-12-25 04:37:00,C01767,P00113,S015,3,83018.04,0.0,211696.0,COD,returned
O0003144,2025-11-29 05:16:00,C01405,P00776,S018,1,31775.22,0.15,27008.94,UPI,delivered
O0003145,2025-11-01 12:52:00,C02115,P00091,S008,4,42466.83,0.0,152880.59,UPI,delivered
O0003146,2025-11-12 22:13:00,C00503,P00430,S059,2,9697.27,0.15,19394.54,COD,shipped
O0003147,2026-03-10 12:41:00,C00907,P00562,S025,4,62580.71,0.15,237806.7,COD,delivered
O0003148,2025-12-15 07:19:00,C00718,P00518,S003,3,79230.44,0.15,225806.75,COD,returned
O0003149,2026-03-14 01:20:00,C01404,P00748,S048,2,84203.59,0.0,168407.18,COD,delivered
O0003150,2026-02-12 20:04:00,C00948,P00407,S020,4,unknown,0.1,bad_amount,NETBANKING,cancelled
O0003151,2025-11-15 02:01:00,C01913,P00294,S016,5,15722.73,0.0,74682.97,COD,returned
O0003152,2025-10-21 11:47:00,C01529,P00348,S044,4,23002.92,0.0,92011.68,COD,returned
O0003153,2025-12-31 22:50:00,C01049,P00253,S041,3,6407.28,0.05,16338.56,CARD,delivered
O0003154,2026-02-01 06:08:00,C01084,P00796,S068,5,35756.37,0.15,169842.76,CARD,returned
O0003155,2026-02-14 01:42:00,C00312,P00659,S059,2,59644.64,0.05,113324.82,NETBANKING,shipped
O0003156,2025-10-28 20:41:00,C00597,P00034,S040,2,10895.35,0.1,19611.63,NETBANKING,returned
O0003157,2025-10-29 07:06:00,C00562,P00739,S048,3,1357.87,0.05,3462.57,UPI,delivered
O0003158,2025-10-16 04:17:00,C00063,P00119,S015,1,28968.34,0.05,28968.34,UPI,shipped
O0003159,2026-01-17 09:53:00,C01156,P00255,S060,3,41382.21,0.15,124146.63,UPI,shipped
O0003160,2025-12-25 21:58:00,C01960,P00486,S004,5,85536.27,0.05,406297.28,NETBANKING,delivered
O0003161,2026-04-08 09:36:00,C02391,P00754,S067,4,58474.51,0.15,198813.33,CARD,shipped
O0003162,2026-01-12 21:37:00,C00319,P00066,S028,4,83397.91,0.1,300232.48,UPI,cancelled
O0003163,2026-03-26 13:50:00,C01851,P00172,S058,3,26973.68,0.15,68782.88,CARD,delivered
O0003164,2026-02-22 13:32:00,C00464,P00109,S037,1,18303.79,0.15,15558.22,COD,delivered
O0003165,2026-03-18 11:40:00,C00390,P00068,S019,2,65508.38,0.15,131016.76,UPI,shipped
O0003166,2025-11-06 04:44:00,C00916,P00242,S018,3,unknown,0.05,bad_amount,UPI,shipped
O0003167,2025-11-29 06:07:00,C01664,P00757,S061,4,83992.66,0.1,285575.04,COD,cancelled
O0003168,2026-02-27 15:02:00,C02473,P00540,S075,4,68692.94,0.1,274771.76,UPI,delivered
O0003169,2025-10-31 11:31:00,C00983,P00597,S008,5,49547.43,0.05,235350.29,NETBANKING,delivered
O0003170,2025-12-22 20:23:00,C00745,P00412,S039,5,3717.78,0.05,18588.9,CARD,cancelled
O0003171,2025-11-15 23:53:00,C01542,P00759,S075,3,58959.99,0.05,159191.97,NETBANKING,delivered
O0003172,2025-12-11 14:41:00,C00106,P00532,S003,5,46799.63,0.1,210598.33,NETBANKING,delivered
O0003173,2025-10-18 15:33:00,C01144,P00051,S008,3,62566.2,0.05,168928.74,NETBANKING,shipped
O0003174,2026-02-08 19:16:00,C00947,P00453,S027,2,18851.23,0.15,33932.21,NETBANKING,cancelled
